fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
721270,Saúl Ais,UTC,2021-08-15T20:00:00+00:00,1629057600,1629057600,1629061200,3707.0,Estadio Fernando Torres,Fuenlabrada,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 1,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,False,719,Tenerife,https://media.api-sports.io/football/teams/719.png,True,1,2,0,1,1,2,,,,
721271,Francisco Hernández,UTC,2021-08-20T20:00:00+00:00,1629489600,1629489600,1629493200,1459.0,Estadio de los Juegos Mediterráneos,Almería,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,723,Almeria,https://media.api-sports.io/football/teams/723.png,True,718,Oviedo,https://media.api-sports.io/football/teams/718.png,False,2,1,2,1,2,1,,,,
721272,Álvaro Moreno,UTC,2021-08-22T17:30:00+00:00,1629653400,1629653400,1629657000,1472.0,Estadio Municipal de Ipurúa,Eibar,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,545,Eibar,https://media.api-sports.io/football/teams/545.png,False,4907,Ponferradina,https://media.api-sports.io/football/teams/4907.png,True,0,1,0,0,0,1,,,,
721273,Luis Milla,UTC,2021-08-22T17:30:00+00:00,1629653400,1629653400,1629657000,1478.0,Estadi Municipal de Montilivi,Girona,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,547,Girona,https://media.api-sports.io/football/teams/547.png,,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,,0,0,0,0,0,0,,,,
721274,Daniel Trujillo,UTC,2021-08-22T20:00:00+00:00,1629662400,1629662400,1629666000,1480.0,Estadio El Alcoraz,Huesca,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,726,Huesca,https://media.api-sports.io/football/teams/726.png,True,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,False,2,0,0,0,2,0,,,,
721275,Oliver De La Fuente,UTC,2021-08-22T15:00:00+00:00,1629644400,1629644400,1629648000,,Estadio Municipal de Can Misses,Ibiza,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,9390,Ibiza,https://media.api-sports.io/football/teams/9390.png,,535,Malaga,https://media.api-sports.io/football/teams/535.png,,2,2,1,0,2,2,,,,
721276,Rafael Sánchez,UTC,2021-08-23T20:00:00+00:00,1629748800,1629748800,1629752400,1464.0,Estadio Municipal de Butarque,Leganés,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,537,Leganes,https://media.api-sports.io/football/teams/537.png,,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,,0,0,0,0,0,0,,,,
721277,Raúl González,UTC,2021-08-21T15:00:00+00:00,1629558000,1629558000,1629561600,1465.0,Estadio Anxo Carro,Lugo,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,716,Lugo,https://media.api-sports.io/football/teams/716.png,,9585,Real Sociedad II,https://media.api-sports.io/football/teams/9585.png,,0,0,0,0,0,0,,,,
721278,Iván Caparrós,UTC,2021-08-23T18:00:00+00:00,1629741600,1629741600,1629745200,2920.0,Estadio Municipal de Anduva,Miranda de Ebro,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,799,Mirandes,https://media.api-sports.io/football/teams/799.png,True,9380,Amorebieta,https://media.api-sports.io/football/teams/9380.png,False,2,0,0,0,2,0,,,,
721279,Rubén Ávalos,UTC,2021-08-21T17:30:00+00:00,1629567000,1629567000,1629570600,1496.0,Estadio Heliodoro Rodríguez Lopéz,Tenerife,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,719,Tenerife,https://media.api-sports.io/football/teams/719.png,,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,,0,0,0,0,0,0,,,,
721280,Eduardo Prieto,UTC,2021-08-20T18:00:00+00:00,1629482400,1629482400,1629486000,1492.0,Estadio Municipal José Zorrilla,Valladolid,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,720,Valladolid,https://media.api-sports.io/football/teams/720.png,True,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,False,2,0,1,0,2,0,,,,
721281,Jon González,UTC,2021-08-21T20:00:00+00:00,1629576000,1629576000,1629579600,1457.0,Estadio Santo Domingo,Alcorcón,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 2,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,False,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,True,0,2,0,0,0,2,,,,
721282,David Gálvez,UTC,2021-08-29T20:00:00+00:00,1630267200,1630267200,1630270800,6674.0,Estadio Municipal de El Plantío,Burgos,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,False,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,0,1,0,0,0,1,,,,
721283,Alejandro Quintero,UTC,2021-08-28T17:30:00+00:00,1630171800,1630171800,1630175400,1464.0,Estadio Municipal de Butarque,Leganés,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,537,Leganes,https://media.api-sports.io/football/teams/537.png,False,9390,Ibiza,https://media.api-sports.io/football/teams/9390.png,True,1,2,0,0,1,2,,,,
721284,Javier Iglesias,UTC,2021-08-27T18:00:00+00:00,1630087200,1630087200,1630090800,1481.0,Estadio de Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,True,726,Huesca,https://media.api-sports.io/football/teams/726.png,False,2,1,2,0,2,1,,,,
721285,Gorka Sagues,UTC,2021-08-29T17:30:00+00:00,1630258200,1630258200,1630261800,1465.0,Estadio Anxo Carro,Lugo,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,716,Lugo,https://media.api-sports.io/football/teams/716.png,False,720,Valladolid,https://media.api-sports.io/football/teams/720.png,True,0,2,0,1,0,2,,,,
721286,Aitor Gorostegui,UTC,2021-08-27T20:00:00+00:00,1630094400,1630094400,1630098000,1483.0,Estadio La Rosaleda,Málaga,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,535,Malaga,https://media.api-sports.io/football/teams/535.png,True,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,False,1,0,1,0,1,0,,,,
721287,José López,UTC,2021-08-28T17:30:00+00:00,1630171800,1630171800,1630175400,1490.0,Estadio Nuevo Carlos Tartiere,Oviedo,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,718,Oviedo,https://media.api-sports.io/football/teams/718.png,,719,Tenerife,https://media.api-sports.io/football/teams/719.png,,0,0,0,0,0,0,,,,
721288,Juan Pulido,UTC,2021-08-28T20:00:00+00:00,1630180800,1630180800,1630184400,3708.0,Estadio El Toralín,Ponferrada,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,4907,Ponferradina,https://media.api-sports.io/football/teams/4907.png,True,547,Girona,https://media.api-sports.io/football/teams/547.png,False,2,1,1,0,2,1,,,,
721289,Iosu Galech,UTC,2021-08-29T17:30:00+00:00,1630258200,1630258200,1630261800,1491.0,Reale Arena,Donostia-San Sebastián,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,9585,Real Sociedad II,https://media.api-sports.io/football/teams/9585.png,,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,,0,0,0,0,0,0,,,,
721290,Dámaso Arcediano,UTC,2021-08-28T15:00:00+00:00,1630162800,1630162800,1630166400,1495.0,Estadio Municipal El Molinón,Gijón,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,True,799,Mirandes,https://media.api-sports.io/football/teams/799.png,False,2,1,1,0,2,1,,,,
721291,Saúl Ais,UTC,2021-08-30T20:00:00+00:00,1630353600,1630353600,1630357200,1493.0,Estadio de la Romareda,Zaragoza,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,False,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,True,0,1,0,0,0,1,,,,
721292,Víctor García,UTC,2021-08-29T15:00:00+00:00,1630249200,1630249200,1630252800,12288.0,Instalaciones de Lezama Campo 2,Lezama,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 3,9380,Amorebieta,https://media.api-sports.io/football/teams/9380.png,True,723,Almeria,https://media.api-sports.io/football/teams/723.png,False,2,1,1,1,2,1,,,,
721293,Jon González,UTC,2021-09-04T19:00:00+00:00,1630782000,1630782000,1630785600,1459.0,Estadio de los Juegos Mediterráneos,Almería,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,723,Almeria,https://media.api-sports.io/football/teams/723.png,True,535,Malaga,https://media.api-sports.io/football/teams/535.png,False,2,0,0,0,2,0,,,,
721294,Álvaro Moreno,UTC,2021-09-05T14:00:00+00:00,1630850400,1630850400,1630854000,6674.0,Estadio Municipal de El Plantío,Burgos,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,True,720,Valladolid,https://media.api-sports.io/football/teams/720.png,False,3,0,3,0,3,0,,,,
721295,Iván Caparrós,UTC,2021-09-04T16:15:00+00:00,1630772100,1630772100,1630775700,3976.0,Estadio Municipal Cartagonova,Cartagena,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,True,9585,Real Sociedad II,https://media.api-sports.io/football/teams/9585.png,False,1,0,0,0,1,0,,,,
721296,Luis Milla,UTC,2021-09-04T14:00:00+00:00,1630764000,1630764000,1630767600,1472.0,Estadio Municipal de Ipurúa,Eibar,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,545,Eibar,https://media.api-sports.io/football/teams/545.png,,537,Leganes,https://media.api-sports.io/football/teams/537.png,,1,1,1,1,1,1,,,,
721297,Oliver De La Fuente,UTC,2021-09-04T19:00:00+00:00,1630782000,1630782000,1630785600,3707.0,Estadio Fernando Torres,Fuenlabrada,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,,716,Lugo,https://media.api-sports.io/football/teams/716.png,,1,1,1,1,1,1,,,,
721298,Daniel Trujillo,UTC,2021-09-03T19:00:00+00:00,1630695600,1630695600,1630699200,1478.0,Estadi Municipal de Montilivi,Girona,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,547,Girona,https://media.api-sports.io/football/teams/547.png,False,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,True,1,2,0,1,1,2,,,,
721299,Eduardo Prieto,UTC,2021-09-06T19:00:00+00:00,1630954800,1630954800,1630958400,1480.0,Estadio El Alcoraz,Huesca,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,726,Huesca,https://media.api-sports.io/football/teams/726.png,False,718,Oviedo,https://media.api-sports.io/football/teams/718.png,True,1,2,0,1,1,2,,,,
721300,Raúl González,UTC,2021-09-05T14:00:00+00:00,1630850400,1630850400,1630854000,,Estadio Municipal de Can Misses,Ibiza,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,9390,Ibiza,https://media.api-sports.io/football/teams/9390.png,,9380,Amorebieta,https://media.api-sports.io/football/teams/9380.png,,1,1,0,1,1,1,,,,
721301,Rafael Sánchez,UTC,2021-09-05T16:15:00+00:00,1630858500,1630858500,1630862100,2920.0,Estadio Municipal de Anduva,Miranda de Ebro,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,799,Mirandes,https://media.api-sports.io/football/teams/799.png,True,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,False,4,2,3,1,4,2,,,,
721302,Francisco Hernández,UTC,2021-09-04T16:15:00+00:00,1630772100,1630772100,1630775700,1496.0,Estadio Heliodoro Rodríguez Lopéz,Tenerife,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,719,Tenerife,https://media.api-sports.io/football/teams/719.png,True,4907,Ponferradina,https://media.api-sports.io/football/teams/4907.png,False,2,0,0,0,2,0,,,,
721303,Rubén Ávalos,UTC,2021-09-05T16:15:00+00:00,1630858500,1630858500,1630862100,1457.0,Estadio Santo Domingo,Alcorcón,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 4,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,False,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,True,1,2,1,0,1,2,,,,
721304,Alejandro Quintero,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,12288.0,Instalaciones de Lezama Campo 2,Lezama,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,9380,Amorebieta,https://media.api-sports.io/football/teams/9380.png,,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,,2,2,1,1,2,2,,,,
721305,Aitor Gorostegui,UTC,2021-09-12T18:30:00+00:00,1631471400,1631471400,1631475000,3707.0,Estadio Fernando Torres,Fuenlabrada,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,,1,1,1,0,1,1,,,,
721306,Víctor García,UTC,2021-09-11T16:15:00+00:00,1631376900,1631376900,1631380500,1481.0,Estadio de Gran Canaria,Las Palmas de Gran Canaria,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,,9390,Ibiza,https://media.api-sports.io/football/teams/9390.png,,1,1,0,1,1,1,,,,
721307,Saúl Ais,UTC,2021-09-13T19:00:00+00:00,1631559600,1631559600,1631563200,1465.0,Estadio Anxo Carro,Lugo,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,716,Lugo,https://media.api-sports.io/football/teams/716.png,True,726,Huesca,https://media.api-sports.io/football/teams/726.png,False,3,2,1,2,3,2,,,,
721308,José López,UTC,2021-09-12T19:30:00+00:00,1631475000,1631475000,1631478600,1483.0,Estadio La Rosaleda,Málaga,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,535,Malaga,https://media.api-sports.io/football/teams/535.png,True,547,Girona,https://media.api-sports.io/football/teams/547.png,False,2,0,1,0,2,0,,,,
721309,Gorka Sagues,UTC,2021-09-11T19:00:00+00:00,1631386800,1631386800,1631390400,2920.0,Estadio Municipal de Anduva,Miranda de Ebro,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,799,Mirandes,https://media.api-sports.io/football/teams/799.png,False,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,True,1,3,1,1,1,3,,,,
721310,Iosu Galech,UTC,2021-09-12T12:00:00+00:00,1631448000,1631448000,1631451600,1490.0,Estadio Nuevo Carlos Tartiere,Oviedo,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,718,Oviedo,https://media.api-sports.io/football/teams/718.png,True,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,False,2,0,1,0,2,0,,,,
721311,Dámaso Arcediano,UTC,2021-09-12T16:15:00+00:00,1631463300,1631463300,1631466900,3708.0,Estadio El Toralín,Ponferrada,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,4907,Ponferradina,https://media.api-sports.io/football/teams/4907.png,True,723,Almeria,https://media.api-sports.io/football/teams/723.png,False,1,0,0,0,1,0,,,,
721312,Juan Pulido,UTC,2021-09-11T14:00:00+00:00,1631368800,1631368800,1631372400,1491.0,Reale Arena,Donostia-San Sebastián,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,9585,Real Sociedad II,https://media.api-sports.io/football/teams/9585.png,False,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,2,3,0,1,2,3,,,,
721313,Javier Iglesias,UTC,2021-09-10T19:00:00+00:00,1631300400,1631300400,1631304000,1495.0,Estadio Municipal El Molinón,Gijón,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,True,537,Leganes,https://media.api-sports.io/football/teams/537.png,False,2,1,1,0,2,1,,,,
721314,David Gálvez,UTC,2021-09-12T14:00:00+00:00,1631455200,1631455200,1631458800,1492.0,Estadio Municipal José Zorrilla,Valladolid,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 5,720,Valladolid,https://media.api-sports.io/football/teams/720.png,False,719,Tenerife,https://media.api-sports.io/football/teams/719.png,True,0,2,0,2,0,2,,,,
721315,Francisco Hernández,UTC,2021-09-19T16:15:00+00:00,1632068100,1632068100,1632071700,1472.0,Estadio Municipal de Ipurúa,Eibar,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 6,545,Eibar,https://media.api-sports.io/football/teams/545.png,True,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,False,3,2,1,1,3,2,,,,
721316,Jon González,UTC,2021-09-18T18:30:00+00:00,1631989800,1631989800,1631993400,1478.0,Estadi Municipal de Montilivi,Girona,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 6,547,Girona,https://media.api-sports.io/football/teams/547.png,True,720,Valladolid,https://media.api-sports.io/football/teams/720.png,False,1,0,0,0,1,0,,,,
721317,Dámaso Arcediano,UTC,2021-09-19T12:00:00+00:00,1632052800,1632052800,1632056400,1480.0,Estadio El Alcoraz,Huesca,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 6,726,Huesca,https://media.api-sports.io/football/teams/726.png,,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,,0,0,0,0,0,0,,,,
721318,Álvaro Moreno,UTC,2021-09-18T14:00:00+00:00,1631973600,1631973600,1631977200,12463.0,Estadio Can Misses – Power Electronic,Ibiza,Match Finished,FT,90,141,Segunda Division,Spain,https://media.api-sports.io/football/leagues/141.png,https://media.api-sports.io/flags/es.svg,2021,Regular Season - 6,9390,Ibiza,https://media.api-sports.io/football/teams/9390.png,,718,Oviedo,https://media.api-sports.io/football/teams/718.png,,1,1,1,0,1,1,,,,
